id,gender,age_o,dec_o,field,imprelig,from,income,go_out,sports,gaming,theater,music,shopping,clubbing
358,0,28,0,Law,4,Boston,,2,5,1,7,9,6,7
359,0,23,1,Law,4,Boston,,2,5,1,7,9,6,7
360,0,25,0,law,8,"Washington, DC","36,485.00",3,3,2,8,7,10,6
361,0,30,0,law,8,"Washington, DC","36,485.00",3,3,2,8,7,10,6
362,0,23,0,law,8,"Washington, DC","36,485.00",3,3,2,8,7,10,6
363,0,24,1,law,8,"Washington, DC","36,485.00",3,3,2,8,7,10,6
364,0,24,1,law,8,"Washington, DC","36,485.00",3,3,2,8,7,10,6
365,0,28,1,law,8,"Washington, DC","36,485.00",3,3,2,8,7,10,6
366,0,26,1,law,8,"Washington, DC","36,485.00",3,3,2,8,7,10,6
367,0,30,1,law,8,"Washington, DC","36,485.00",3,3,2,8,7,10,6
368,0,22,1,law,8,"Washington, DC","36,485.00",3,3,2,8,7,10,6
369,0,25,1,law,8,"Washington, DC","36,485.00",3,3,2,8,7,10,6
370,0,27,1,law,8,"Washington, DC","36,485.00",3,3,2,8,7,10,6
371,0,23,1,law,8,"Washington, DC","36,485.00",3,3,2,8,7,10,6
372,0,21,1,law,8,"Washington, DC","36,485.00",3,3,2,8,7,10,6
373,0,28,1,law,8,"Washington, DC","36,485.00",3,3,2,8,7,10,6
374,0,28,1,law,8,"Washington, DC","36,485.00",3,3,2,8,7,10,6
375,0,23,1,law,8,"Washington, DC","36,485.00",3,3,2,8,7,10,6
376,0,25,0,Psychology,1,new jersey,,2,4,2,6,8,10,4
377,0,30,0,Psychology,1,new jersey,,2,4,2,6,8,10,4
378,0,23,0,Psychology,1,new jersey,,2,4,2,6,8,10,4
379,0,24,0,Psychology,1,new jersey,,2,4,2,6,8,10,4
380,0,24,1,Psychology,1,new jersey,,2,4,2,6,8,10,4
381,0,28,1,Psychology,1,new jersey,,2,4,2,6,8,10,4
382,0,26,1,Psychology,1,new jersey,,2,4,2,6,8,10,4
383,0,30,1,Psychology,1,new jersey,,2,4,2,6,8,10,4
384,0,22,0,Psychology,1,new jersey,,2,4,2,6,8,10,4
385,0,25,1,Psychology,1,new jersey,,2,4,2,6,8,10,4
386,0,27,1,Psychology,1,new jersey,,2,4,2,6,8,10,4
387,0,23,0,Psychology,1,new jersey,,2,4,2,6,8,10,4
388,0,21,1,Psychology,1,new jersey,,2,4,2,6,8,10,4
389,0,28,1,Psychology,1,new jersey,,2,4,2,6,8,10,4
390,0,28,1,Psychology,1,new jersey,,2,4,2,6,8,10,4
391,0,23,0,Psychology,1,new jersey,,2,4,2,6,8,10,4
392,0,25,0,Educational Psychology,8,Michigan,"41,507.00",1,4,8,8,6,7,6
393,0,30,1,Educational Psychology,8,Michigan,"41,507.00",1,4,8,8,6,7,6
394,0,23,0,Educational Psychology,8,Michigan,"41,507.00",1,4,8,8,6,7,6
395,0,24,0,Educational Psychology,8,Michigan,"41,507.00",1,4,8,8,6,7,6
396,0,24,1,Educational Psychology,8,Michigan,"41,507.00",1,4,8,8,6,7,6
397,0,28,0,Educational Psychology,8,Michigan,"41,507.00",1,4,8,8,6,7,6
398,0,26,0,Educational Psychology,8,Michigan,"41,507.00",1,4,8,8,6,7,6
399,0,30,1,Educational Psychology,8,Michigan,"41,507.00",1,4,8,8,6,7,6
400,0,22,0,Educational Psychology,8,Michigan,"41,507.00",1,4,8,8,6,7,6
401,0,25,1,Educational Psychology,8,Michigan,"41,507.00",1,4,8,8,6,7,6
402,0,27,0,Educational Psychology,8,Michigan,"41,507.00",1,4,8,8,6,7,6
403,0,23,0,Educational Psychology,8,Michigan,"41,507.00",1,4,8,8,6,7,6
404,0,21,0,Educational Psychology,8,Michigan,"41,507.00",1,4,8,8,6,7,6
405,0,28,0,Educational Psychology,8,Michigan,"41,507.00",1,4,8,8,6,7,6
406,0,28,0,Educational Psychology,8,Michigan,"41,507.00",1,4,8,8,6,7,6
407,0,23,0,Educational Psychology,8,Michigan,"41,507.00",1,4,8,8,6,7,6
408,0,25,0,Applied Maths/Econs,2,SIngapore,,2,7,4,9,7,7,7
409,0,30,1,Applied Maths/Econs,2,SIngapore,,2,7,4,9,7,7,7
410,0,23,0,Applied Maths/Econs,2,SIngapore,,2,7,4,9,7,7,7
411,0,24,0,Applied Maths/Econs,2,SIngapore,,2,7,4,9,7,7,7
412,0,24,1,Applied Maths/Econs,2,SIngapore,,2,7,4,9,7,7,7
413,0,28,1,Applied Maths/Econs,2,SIngapore,,2,7,4,9,7,7,7
414,0,26,1,Applied Maths/Econs,2,SIngapore,,2,7,4,9,7,7,7
415,0,30,1,Applied Maths/Econs,2,SIngapore,,2,7,4,9,7,7,7
416,0,22,1,Applied Maths/Econs,2,SIngapore,,2,7,4,9,7,7,7
417,0,25,1,Applied Maths/Econs,2,SIngapore,,2,7,4,9,7,7,7
418,0,27,1,Applied Maths/Econs,2,SIngapore,,2,7,4,9,7,7,7
419,0,23,0,Applied Maths/Econs,2,SIngapore,,2,7,4,9,7,7,7
420,0,21,0,Applied Maths/Econs,2,SIngapore,,2,7,4,9,7,7,7
421,0,28,1,Applied Maths/Econs,2,SIngapore,,2,7,4,9,7,7,7
422,0,28,1,Applied Maths/Econs,2,SIngapore,,2,7,4,9,7,7,7
423,0,23,1,Applied Maths/Econs,2,SIngapore,,2,7,4,9,7,7,7
424,0,25,0,Mathematics,7,Brazil,"17,134.00",3,9,6,8,7,8,9
425,0,30,0,Mathematics,7,Brazil,"17,134.00",3,9,6,8,7,8,9
426,0,23,0,Mathematics,7,Brazil,"17,134.00",3,9,6,8,7,8,9
427,0,24,1,Mathematics,7,Brazil,"17,134.00",3,9,6,8,7,8,9
428,0,24,1,Mathematics,7,Brazil,"17,134.00",3,9,6,8,7,8,9
429,0,28,1,Mathematics,7,Brazil,"17,134.00",3,9,6,8,7,8,9
430,0,26,1,Mathematics,7,Brazil,"17,134.00",3,9,6,8,7,8,9
431,0,30,1,Mathematics,7,Brazil,"17,134.00",3,9,6,8,7,8,9
432,0,22,0,Mathematics,7,Brazil,"17,134.00",3,9,6,8,7,8,9
433,0,25,1,Mathematics,7,Brazil,"17,134.00",3,9,6,8,7,8,9
434,0,27,1,Mathematics,7,Brazil,"17,134.00",3,9,6,8,7,8,9
435,0,23,0,Mathematics,7,Brazil,"17,134.00",3,9,6,8,7,8,9
436,0,21,1,Mathematics,7,Brazil,"17,134.00",3,9,6,8,7,8,9
437,0,28,1,Mathematics,7,Brazil,"17,134.00",3,9,6,8,7,8,9
438,0,28,1,Mathematics,7,Brazil,"17,134.00",3,9,6,8,7,8,9
439,0,23,1,Mathematics,7,Brazil,"17,134.00",3,9,6,8,7,8,9
440,0,25,0,Statistics,8,Brandeis University,,2,6,1,9,7,5,3
441,0,30,0,Statistics,8,Brandeis University,,2,6,1,9,7,5,3
442,0,23,0,Statistics,8,Brandeis University,,2,6,1,9,7,5,3
443,0,24,1,Statistics,8,Brandeis University,,2,6,1,9,7,5,3
444,0,24,1,Statistics,8,Brandeis University,,2,6,1,9,7,5,3
445,0,28,1,Statistics,8,Brandeis University,,2,6,1,9,7,5,3
446,0,26,0,Statistics,8,Brandeis University,,2,6,1,9,7,5,3
447,0,30,1,Statistics,8,Brandeis University,,2,6,1,9,7,5,3
448,0,22,0,Statistics,8,Brandeis University,,2,6,1,9,7,5,3
449,0,25,1,Statistics,8,Brandeis University,,2,6,1,9,7,5,3
450,0,27,0,Statistics,8,Brandeis University,,2,6,1,9,7,5,3
451,0,23,1,Statistics,8,Brandeis University,,2,6,1,9,7,5,3
452,0,21,1,Statistics,8,Brandeis University,,2,6,1,9,7,5,3
453,0,28,0,Statistics,8,Brandeis University,,2,6,1,9,7,5,3
454,0,28,0,Statistics,8,Brandeis University,,2,6,1,9,7,5,3
455,0,23,1,Statistics,8,Brandeis University,,2,6,1,9,7,5,3
456,0,25,0,Organizational Psychology,8,"Cincinnati, OH","30,038.00",2,6,6,10,7,4,7
457,0,30,0,Organizational Psychology,8,"Cincinnati, OH","30,038.00",2,6,6,10,7,4,7
458,0,23,0,Organizational Psychology,8,"Cincinnati, OH","30,038.00",2,6,6,10,7,4,7
459,0,24,0,Organizational Psychology,8,"Cincinnati, OH","30,038.00",2,6,6,10,7,4,7
460,0,24,1,Organizational Psychology,8,"Cincinnati, OH","30,038.00",2,6,6,10,7,4,7
461,0,28,1,Organizational Psychology,8,"Cincinnati, OH","30,038.00",2,6,6,10,7,4,7
462,0,26,0,Organizational Psychology,8,"Cincinnati, OH","30,038.00",2,6,6,10,7,4,7
463,0,30,0,Organizational Psychology,8,"Cincinnati, OH","30,038.00",2,6,6,10,7,4,7
464,0,22,0,Organizational Psychology,8,"Cincinnati, OH","30,038.00",2,6,6,10,7,4,7
465,0,25,0,Organizational Psychology,8,"Cincinnati, OH","30,038.00",2,6,6,10,7,4,7
466,0,27,0,Organizational Psychology,8,"Cincinnati, OH","30,038.00",2,6,6,10,7,4,7
467,0,23,0,Organizational Psychology,8,"Cincinnati, OH","30,038.00",2,6,6,10,7,4,7
468,0,21,1,Organizational Psychology,8,"Cincinnati, OH","30,038.00",2,6,6,10,7,4,7
469,0,28,0,Organizational Psychology,8,"Cincinnati, OH","30,038.00",2,6,6,10,7,4,7
470,0,28,0,Organizational Psychology,8,"Cincinnati, OH","30,038.00",2,6,6,10,7,4,7
471,0,23,0,Organizational Psychology,8,"Cincinnati, OH","30,038.00",2,6,6,10,7,4,7
472,0,25,0,Law,1,New York,"33,772.00",3,7,4,8,10,10,7
473,0,30,0,Law,1,New York,"33,772.00",3,7,4,8,10,10,7
474,0,23,0,Law,1,New York,"33,772.00",3,7,4,8,10,10,7
475,0,24,0,Law,1,New York,"33,772.00",3,7,4,8,10,10,7
476,0,24,1,Law,1,New York,"33,772.00",3,7,4,8,10,10,7
477,0,28,1,Law,1,New York,"33,772.00",3,7,4,8,10,10,7
478,0,26,1,Law,1,New York,"33,772.00",3,7,4,8,10,10,7
479,0,30,1,Law,1,New York,"33,772.00",3,7,4,8,10,10,7
480,0,22,0,Law,1,New York,"33,772.00",3,7,4,8,10,10,7
481,0,25,1,Law,1,New York,"33,772.00",3,7,4,8,10,10,7
482,0,27,1,Law,1,New York,"33,772.00",3,7,4,8,10,10,7
483,0,23,0,Law,1,New York,"33,772.00",3,7,4,8,10,10,7
484,0,21,0,Law,1,New York,"33,772.00",3,7,4,8,10,10,7
485,0,28,0,Law,1,New York,"33,772.00",3,7,4,8,10,10,7
486,0,28,0,Law,1,New York,"33,772.00",3,7,4,8,10,10,7
487,0,23,1,Law,1,New York,"33,772.00",3,7,4,8,10,10,7
488,0,25,0,Law,4,Los Angeles,"24,997.00",4,3,1,9,9,10,5
489,0,30,0,Law,4,Los Angeles,"24,997.00",4,3,1,9,9,10,5
490,0,23,0,Law,4,Los Angeles,"24,997.00",4,3,1,9,9,10,5
491,0,24,0,Law,4,Los Angeles,"24,997.00",4,3,1,9,9,10,5
492,0,24,1,Law,4,Los Angeles,"24,997.00",4,3,1,9,9,10,5
493,0,28,0,Law,4,Los Angeles,"24,997.00",4,3,1,9,9,10,5
494,0,26,0,Law,4,Los Angeles,"24,997.00",4,3,1,9,9,10,5
495,0,30,1,Law,4,Los Angeles,"24,997.00",4,3,1,9,9,10,5
496,0,22,0,Law,4,Los Angeles,"24,997.00",4,3,1,9,9,10,5
497,0,25,0,Law,4,Los Angeles,"24,997.00",4,3,1,9,9,10,5
498,0,27,0,Law,4,Los Angeles,"24,997.00",4,3,1,9,9,10,5
499,0,23,0,Law,4,Los Angeles,"24,997.00",4,3,1,9,9,10,5
500,0,21,0,Law,4,Los Angeles,"24,997.00",4,3,1,9,9,10,5
501,0,28,0,Law,4,Los Angeles,"24,997.00",4,3,1,9,9,10,5
502,0,28,0,Law,4,Los Angeles,"24,997.00",4,3,1,9,9,10,5
503,0,23,0,Law,4,Los Angeles,"24,997.00",4,3,1,9,9,10,5
504,1,21,0,Operations Research,6,"SF Bay Area, CA","42,096.00",7,4,7,5,10,4,9
505,1,27,0,Operations Research,6,"SF Bay Area, CA","42,096.00",7,4,7,5,10,4,9
506,1,21,1,Operations Research,6,"SF Bay Area, CA","42,096.00",7,4,7,5,10,4,9
507,1,27,0,Operations Research,6,"SF Bay Area, CA","42,096.00",7,4,7,5,10,4,9
508,1,25,0,Operations Research,6,"SF Bay Area, CA","42,096.00",7,4,7,5,10,4,9
509,1,23,0,Operations Research,6,"SF Bay Area, CA","42,096.00",7,4,7,5,10,4,9
510,1,22,0,Operations Research,6,"SF Bay Area, CA","42,096.00",7,4,7,5,10,4,9
511,1,26,0,Operations Research,6,"SF Bay Area, CA","42,096.00",7,4,7,5,10,4,9
512,1,22,0,Operations Research,6,"SF Bay Area, CA","42,096.00",7,4,7,5,10,4,9
513,1,23,0,Operations Research,6,"SF Bay Area, CA","42,096.00",7,4,7,5,10,4,9
514,1,24,0,Operations Research,6,"SF Bay Area, CA","42,096.00",7,4,7,5,10,4,9
515,1,27,0,Operations Research,6,"SF Bay Area, CA","42,096.00",7,4,7,5,10,4,9
516,1,30,1,Operations Research,6,"SF Bay Area, CA","42,096.00",7,4,7,5,10,4,9
517,1,21,0,Operations Research,6,"SF Bay Area, CA","42,096.00",7,4,7,5,10,4,9
518,1,25,1,Operations Research,6,"SF Bay Area, CA","42,096.00",7,4,7,5,10,4,9
519,1,26,0,Operations Research,6,"SF Bay Area, CA","42,096.00",7,4,7,5,10,4,9
520,1,27,0,Operations Research,6,"SF Bay Area, CA","42,096.00",7,4,7,5,10,4,9
521,1,23,0,Operations Research,6,"SF Bay Area, CA","42,096.00",7,4,7,5,10,4,9
522,1,24,1,Operations Research,6,"SF Bay Area, CA","42,096.00",7,4,7,5,10,4,9
523,1,21,0,law,1,China,,5,5,10,6,5,5,5
524,1,27,0,law,1,China,,5,5,10,6,5,5,5
525,1,21,0,law,1,China,,5,5,10,6,5,5,5
526,1,27,0,law,1,China,,5,5,10,6,5,5,5
527,1,25,0,law,1,China,,5,5,10,6,5,5,5
528,1,23,0,law,1,China,,5,5,10,6,5,5,5
529,1,22,0,law,1,China,,5,5,10,6,5,5,5
530,1,26,0,law,1,China,,5,5,10,6,5,5,5
531,1,22,0,law,1,China,,5,5,10,6,5,5,5
532,1,23,0,law,1,China,,5,5,10,6,5,5,5
533,1,24,0,law,1,China,,5,5,10,6,5,5,5
534,1,27,0,law,1,China,,5,5,10,6,5,5,5
535,1,30,0,law,1,China,,5,5,10,6,5,5,5
536,1,21,0,law,1,China,,5,5,10,6,5,5,5
537,1,25,0,law,1,China,,5,5,10,6,5,5,5
538,1,26,0,law,1,China,,5,5,10,6,5,5,5
539,1,27,0,law,1,China,,5,5,10,6,5,5,5
540,1,23,0,law,1,China,,5,5,10,6,5,5,5
541,1,24,0,law,1,China,,5,5,10,6,5,5,5
542,1,21,1,Mechanical Engineering,6,San Francisco(home)/Los Angeles(undergrad),"28,891.00",4,1,1,5,5,2,1
543,1,27,0,Mechanical Engineering,6,San Francisco(home)/Los Angeles(undergrad),"28,891.00",4,1,1,5,5,2,1
544,1,21,1,Mechanical Engineering,6,San Francisco(home)/Los Angeles(undergrad),"28,891.00",4,1,1,5,5,2,1
545,1,27,0,Mechanical Engineering,6,San Francisco(home)/Los Angeles(undergrad),"28,891.00",4,1,1,5,5,2,1
546,1,25,0,Mechanical Engineering,6,San Francisco(home)/Los Angeles(undergrad),"28,891.00",4,1,1,5,5,2,1
547,1,23,0,Mechanical Engineering,6,San Francisco(home)/Los Angeles(undergrad),"28,891.00",4,1,1,5,5,2,1
548,1,22,0,Mechanical Engineering,6,San Francisco(home)/Los Angeles(undergrad),"28,891.00",4,1,1,5,5,2,1
549,1,26,0,Mechanical Engineering,6,San Francisco(home)/Los Angeles(undergrad),"28,891.00",4,1,1,5,5,2,1
550,1,22,0,Mechanical Engineering,6,San Francisco(home)/Los Angeles(undergrad),"28,891.00",4,1,1,5,5,2,1
551,1,23,0,Mechanical Engineering,6,San Francisco(home)/Los Angeles(undergrad),"28,891.00",4,1,1,5,5,2,1
552,1,24,0,Mechanical Engineering,6,San Francisco(home)/Los Angeles(undergrad),"28,891.00",4,1,1,5,5,2,1
553,1,27,0,Mechanical Engineering,6,San Francisco(home)/Los Angeles(undergrad),"28,891.00",4,1,1,5,5,2,1
554,1,30,0,Mechanical Engineering,6,San Francisco(home)/Los Angeles(undergrad),"28,891.00",4,1,1,5,5,2,1
555,1,21,0,Mechanical Engineering,6,San Francisco(home)/Los Angeles(undergrad),"28,891.00",4,1,1,5,5,2,1
556,1,25,0,Mechanical Engineering,6,San Francisco(home)/Los Angeles(undergrad),"28,891.00",4,1,1,5,5,2,1
557,1,26,0,Mechanical Engineering,6,San Francisco(home)/Los Angeles(undergrad),"28,891.00",4,1,1,5,5,2,1
558,1,27,1,Mechanical Engineering,6,San Francisco(home)/Los Angeles(undergrad),"28,891.00",4,1,1,5,5,2,1
559,1,23,0,Mechanical Engineering,6,San Francisco(home)/Los Angeles(undergrad),"28,891.00",4,1,1,5,5,2,1
560,1,24,1,Mechanical Engineering,6,San Francisco(home)/Los Angeles(undergrad),"28,891.00",4,1,1,5,5,2,1
561,1,21,0,Economics,1,Spain,,3,8,5,7,5,2,5
562,1,27,0,Economics,1,Spain,,3,8,5,7,5,2,5
563,1,21,1,Economics,1,Spain,,3,8,5,7,5,2,5
564,1,27,0,Economics,1,Spain,,3,8,5,7,5,2,5
565,1,25,0,Economics,1,Spain,,3,8,5,7,5,2,5
566,1,23,0,Economics,1,Spain,,3,8,5,7,5,2,5
567,1,22,0,Economics,1,Spain,,3,8,5,7,5,2,5
568,1,26,0,Economics,1,Spain,,3,8,5,7,5,2,5
569,1,22,0,Economics,1,Spain,,3,8,5,7,5,2,5
570,1,23,0,Economics,1,Spain,,3,8,5,7,5,2,5
571,1,24,0,Economics,1,Spain,,3,8,5,7,5,2,5
572,1,27,0,Economics,1,Spain,,3,8,5,7,5,2,5
573,1,30,1,Economics,1,Spain,,3,8,5,7,5,2,5
574,1,21,0,Economics,1,Spain,,3,8,5,7,5,2,5
575,1,25,0,Economics,1,Spain,,3,8,5,7,5,2,5
576,1,26,0,Economics,1,Spain,,3,8,5,7,5,2,5
577,1,27,0,Economics,1,Spain,,3,8,5,7,5,2,5
578,1,23,0,Economics,1,Spain,,3,8,5,7,5,2,5
579,1,24,1,Economics,1,Spain,,3,8,5,7,5,2,5
580,1,21,0,Psychology,3,Israel,,1,9,6,7,1,6,7
581,1,27,1,Psychology,3,Israel,,1,9,6,7,1,6,7
582,1,21,1,Psychology,3,Israel,,1,9,6,7,1,6,7
583,1,27,0,Psychology,3,Israel,,1,9,6,7,1,6,7
584,1,25,0,Psychology,3,Israel,,1,9,6,7,1,6,7
585,1,23,0,Psychology,3,Israel,,1,9,6,7,1,6,7
586,1,22,0,Psychology,3,Israel,,1,9,6,7,1,6,7
587,1,26,0,Psychology,3,Israel,,1,9,6,7,1,6,7
588,1,22,1,Psychology,3,Israel,,1,9,6,7,1,6,7
589,1,23,0,Psychology,3,Israel,,1,9,6,7,1,6,7
590,1,24,0,Psychology,3,Israel,,1,9,6,7,1,6,7
591,1,27,0,Psychology,3,Israel,,1,9,6,7,1,6,7
592,1,30,0,Psychology,3,Israel,,1,9,6,7,1,6,7
593,1,21,0,Psychology,3,Israel,,1,9,6,7,1,6,7
594,1,25,0,Psychology,3,Israel,,1,9,6,7,1,6,7
595,1,26,0,Psychology,3,Israel,,1,9,6,7,1,6,7
596,1,27,1,Psychology,3,Israel,,1,9,6,7,1,6,7
597,1,23,0,Psychology,3,Israel,,1,9,6,7,1,6,7
598,1,24,0,Psychology,3,Israel,,1,9,6,7,1,6,7
599,1,21,0,Finance,6,Switzerland,,3,9,7,6,6,6,6
600,1,27,1,Finance,6,Switzerland,,3,9,7,6,6,6,6
601,1,21,1,Finance,6,Switzerland,,3,9,7,6,6,6,6
602,1,27,0,Finance,6,Switzerland,,3,9,7,6,6,6,6
603,1,25,0,Finance,6,Switzerland,,3,9,7,6,6,6,6
604,1,23,0,Finance,6,Switzerland,,3,9,7,6,6,6,6
605,1,22,0,Finance,6,Switzerland,,3,9,7,6,6,6,6
606,1,26,0,Finance,6,Switzerland,,3,9,7,6,6,6,6
607,1,22,1,Finance,6,Switzerland,,3,9,7,6,6,6,6
608,1,23,0,Finance,6,Switzerland,,3,9,7,6,6,6,6
609,1,24,0,Finance,6,Switzerland,,3,9,7,6,6,6,6
610,1,27,0,Finance,6,Switzerland,,3,9,7,6,6,6,6
611,1,30,0,Finance,6,Switzerland,,3,9,7,6,6,6,6
612,1,21,0,Finance,6,Switzerland,,3,9,7,6,6,6,6
613,1,25,1,Finance,6,Switzerland,,3,9,7,6,6,6,6
614,1,26,0,Finance,6,Switzerland,,3,9,7,6,6,6,6
615,1,27,0,Finance,6,Switzerland,,3,9,7,6,6,6,6
616,1,23,0,Finance,6,Switzerland,,3,9,7,6,6,6,6
617,1,24,0,Finance,6,Switzerland,,3,9,7,6,6,6,6
618,1,21,0,Finanace,3,Italy,,2,10,3,4,6,2,7
619,1,27,1,Finanace,3,Italy,,2,10,3,4,6,2,7
620,1,21,1,Finanace,3,Italy,,2,10,3,4,6,2,7
621,1,27,1,Finanace,3,Italy,,2,10,3,4,6,2,7
622,1,25,0,Finanace,3,Italy,,2,10,3,4,6,2,7
623,1,23,0,Finanace,3,Italy,,2,10,3,4,6,2,7
624,1,22,1,Finanace,3,Italy,,2,10,3,4,6,2,7
625,1,26,1,Finanace,3,Italy,,2,10,3,4,6,2,7
626,1,22,1,Finanace,3,Italy,,2,10,3,4,6,2,7
627,1,23,0,Finanace,3,Italy,,2,10,3,4,6,2,7
628,1,24,0,Finanace,3,Italy,,2,10,3,4,6,2,7
629,1,27,0,Finanace,3,Italy,,2,10,3,4,6,2,7
630,1,30,0,Finanace,3,Italy,,2,10,3,4,6,2,7
631,1,21,1,Finanace,3,Italy,,2,10,3,4,6,2,7
632,1,25,1,Finanace,3,Italy,,2,10,3,4,6,2,7
633,1,26,0,Finanace,3,Italy,,2,10,3,4,6,2,7
634,1,27,1,Finanace,3,Italy,,2,10,3,4,6,2,7
635,1,23,0,Finanace,3,Italy,,2,10,3,4,6,2,7
636,1,24,0,Finanace,3,Italy,,2,10,3,4,6,2,7
637,1,21,0,Finance&Economics,2,Italy,,1,6,7,5,7,2,4
638,1,27,0,Finance&Economics,2,Italy,,1,6,7,5,7,2,4
639,1,21,0,Finance&Economics,2,Italy,,1,6,7,5,7,2,4
640,1,27,0,Finance&Economics,2,Italy,,1,6,7,5,7,2,4
641,1,25,0,Finance&Economics,2,Italy,,1,6,7,5,7,2,4
642,1,23,0,Finance&Economics,2,Italy,,1,6,7,5,7,2,4
643,1,22,0,Finance&Economics,2,Italy,,1,6,7,5,7,2,4
644,1,26,0,Finance&Economics,2,Italy,,1,6,7,5,7,2,4
645,1,22,0,Finance&Economics,2,Italy,,1,6,7,5,7,2,4
646,1,23,0,Finance&Economics,2,Italy,,1,6,7,5,7,2,4
647,1,24,0,Finance&Economics,2,Italy,,1,6,7,5,7,2,4
648,1,27,0,Finance&Economics,2,Italy,,1,6,7,5,7,2,4
649,1,30,0,Finance&Economics,2,Italy,,1,6,7,5,7,2,4
650,1,21,0,Finance&Economics,2,Italy,,1,6,7,5,7,2,4
651,1,25,0,Finance&Economics,2,Italy,,1,6,7,5,7,2,4
652,1,26,0,Finance&Economics,2,Italy,,1,6,7,5,7,2,4
653,1,27,0,Finance&Economics,2,Italy,,1,6,7,5,7,2,4
654,1,23,0,Finance&Economics,2,Italy,,1,6,7,5,7,2,4
655,1,24,1,Finance&Economics,2,Italy,,1,6,7,5,7,2,4
656,1,21,0,Undergrad - GS,2,Israel,,2,3,5,10,8,6,8
657,1,27,1,Undergrad - GS,2,Israel,,2,3,5,10,8,6,8
658,1,21,0,Undergrad - GS,2,Israel,,2,3,5,10,8,6,8
659,1,27,0,Undergrad - GS,2,Israel,,2,3,5,10,8,6,8
660,1,25,0,Undergrad - GS,2,Israel,,2,3,5,10,8,6,8
661,1,23,0,Undergrad - GS,2,Israel,,2,3,5,10,8,6,8
662,1,22,0,Undergrad - GS,2,Israel,,2,3,5,10,8,6,8
663,1,26,0,Undergrad - GS,2,Israel,,2,3,5,10,8,6,8
664,1,22,1,Undergrad - GS,2,Israel,,2,3,5,10,8,6,8
665,1,23,0,Undergrad - GS,2,Israel,,2,3,5,10,8,6,8
666,1,24,1,Undergrad - GS,2,Israel,,2,3,5,10,8,6,8
667,1,27,0,Undergrad - GS,2,Israel,,2,3,5,10,8,6,8
668,1,30,1,Undergrad - GS,2,Israel,,2,3,5,10,8,6,8
669,1,21,0,Undergrad - GS,2,Israel,,2,3,5,10,8,6,8
670,1,25,1,Undergrad - GS,2,Israel,,2,3,5,10,8,6,8
671,1,26,0,Undergrad - GS,2,Israel,,2,3,5,10,8,6,8
672,1,27,1,Undergrad - GS,2,Israel,,2,3,5,10,8,6,8
673,1,23,1,Undergrad - GS,2,Israel,,2,3,5,10,8,6,8
674,1,24,1,Undergrad - GS,2,Israel,,2,3,5,10,8,6,8
675,1,21,1,Mathematical Finance,3,Philadelphia,"62,635.00",2,10,8,5,8,2,7
676,1,27,0,Mathematical Finance,3,Philadelphia,"62,635.00",2,10,8,5,8,2,7
677,1,21,1,Mathematical Finance,3,Philadelphia,"62,635.00",2,10,8,5,8,2,7
678,1,27,0,Mathematical Finance,3,Philadelphia,"62,635.00",2,10,8,5,8,2,7
679,1,25,0,Mathematical Finance,3,Philadelphia,"62,635.00",2,10,8,5,8,2,7
680,1,23,0,Mathematical Finance,3,Philadelphia,"62,635.00",2,10,8,5,8,2,7
681,1,22,0,Mathematical Finance,3,Philadelphia,"62,635.00",2,10,8,5,8,2,7
682,1,26,0,Mathematical Finance,3,Philadelphia,"62,635.00",2,10,8,5,8,2,7
683,1,22,0,Mathematical Finance,3,Philadelphia,"62,635.00",2,10,8,5,8,2,7
684,1,23,1,Mathematical Finance,3,Philadelphia,"62,635.00",2,10,8,5,8,2,7
685,1,24,1,Mathematical Finance,3,Philadelphia,"62,635.00",2,10,8,5,8,2,7
686,1,27,0,Mathematical Finance,3,Philadelphia,"62,635.00",2,10,8,5,8,2,7
687,1,30,0,Mathematical Finance,3,Philadelphia,"62,635.00",2,10,8,5,8,2,7
688,1,21,1,Mathematical Finance,3,Philadelphia,"62,635.00",2,10,8,5,8,2,7
689,1,25,1,Mathematical Finance,3,Philadelphia,"62,635.00",2,10,8,5,8,2,7
690,1,26,1,Mathematical Finance,3,Philadelphia,"62,635.00",2,10,8,5,8,2,7
691,1,27,0,Mathematical Finance,3,Philadelphia,"62,635.00",2,10,8,5,8,2,7
692,1,23,1,Mathematical Finance,3,Philadelphia,"62,635.00",2,10,8,5,8,2,7
693,1,24,0,Mathematical Finance,3,Philadelphia,"62,635.00",2,10,8,5,8,2,7
694,1,21,0,Law,4,Houston,"12,063.00",2,10,3,8,10,6,10
695,1,27,1,Law,4,Houston,"12,063.00",2,10,3,8,10,6,10
696,1,21,1,Law,4,Houston,"12,063.00",2,10,3,8,10,6,10
697,1,27,0,Law,4,Houston,"12,063.00",2,10,3,8,10,6,10
698,1,25,0,Law,4,Houston,"12,063.00",2,10,3,8,10,6,10
699,1,23,0,Law,4,Houston,"12,063.00",2,10,3,8,10,6,10
700,1,22,1,Law,4,Houston,"12,063.00",2,10,3,8,10,6,10
701,1,26,0,Law,4,Houston,"12,063.00",2,10,3,8,10,6,10
702,1,22,1,Law,4,Houston,"12,063.00",2,10,3,8,10,6,10
703,1,23,1,Law,4,Houston,"12,063.00",2,10,3,8,10,6,10
704,1,24,1,Law,4,Houston,"12,063.00",2,10,3,8,10,6,10
